shape,n_points,eig_index,eigenvalue,uncanon_score,is_uncanonicalizable,spectral_gap
symmetria/human/inst05_noise0.050,896,3,0.40181738,0.071634,True,0.07532294
symmetria/human/inst05_noise0.050,896,4,0.56533023,0.209341,False,0.07532294
symmetria/human/inst05_noise0.050,896,5,0.75809639,0.140176,True,0.07532294
symmetria/human/inst05_noise0.050,896,6,0.99144862,0.190466,False,0.07532294
symmetria/human/inst05_noise0.050,896,7,1.06102125,0.162400,True,0.07532294
symmetria/human/inst05_noise0.050,896,8,1.32361180,0.068199,True,0.07532294
symmetria/human/inst05_noise0.050,896,9,1.38576409,0.114092,True,0.07532294
symmetria/human/inst05_noise0.050,896,10,1.48217359,0.094460,True,0.07532294
symmetria/human/inst05_noise0.050,896,11,1.61692683,0.294803,False,0.07532294
symmetria/human/inst05_noise0.050,896,12,1.75477004,0.110685,True,0.07532294
symmetria/human/inst05_noise0.050,896,13,1.90723583,0.106740,True,0.07532294
symmetria/human/inst05_noise0.050,896,14,2.01831889,0.122063,True,0.07532294
symmetria/human/inst05_noise0.050,896,15,2.25982716,0.455256,False,0.07532294
symmetria/human/inst05_noise0.050,896,16,2.43488483,0.325871,False,0.07532294
symmetria/human/inst05_noise0.050,896,17,2.48250337,0.117885,True,0.07532294
symmetria/human/inst05_noise0.050,896,18,2.59559766,0.141077,True,0.07532294
symmetria/human/inst05_noise0.050,896,19,2.78849516,0.095013,True,0.07532294
symmetria/human/inst06_noise0.000,896,0,-0.00000000,2.000000,False,0.06487660
symmetria/human/inst06_noise0.000,896,1,0.06487660,0.255186,False,0.06487660
symmetria/human/inst06_noise0.000,896,2,0.20984016,0.226711,False,0.06487660
symmetria/human/inst06_noise0.000,896,3,0.33840468,0.216832,False,0.06487660
symmetria/human/inst06_noise0.000,896,4,0.47989805,0.177578,False,0.06487660
symmetria/human/inst06_noise0.000,896,5,0.65088078,0.176250,False,0.06487660
symmetria/human/inst06_noise0.000,896,6,0.88693839,0.226308,False,0.06487660
symmetria/human/inst06_noise0.000,896,7,0.91838047,0.264574,False,0.06487660
symmetria/human/inst06_noise0.000,896,8,1.13591895,0.174388,False,0.06487660
symmetria/human/inst06_noise0.000,896,9,1.14522067,0.180932,False,0.06487660
symmetria/human/inst06_noise0.000,896,10,1.33699450,0.417639,False,0.06487660
symmetria/human/inst06_noise0.000,896,11,1.49581809,0.368038,False,0.06487660
symmetria/human/inst06_noise0.000,896,12,1.53746509,0.211704,False,0.06487660
symmetria/human/inst06_noise0.000,896,13,1.76499415,0.210068,False,0.06487660
symmetria/human/inst06_noise0.000,896,14,1.91808884,0.134904,True,0.06487660
symmetria/human/inst06_noise0.000,896,15,1.93770073,0.299139,False,0.06487660
symmetria/human/inst06_noise0.000,896,16,2.29594126,0.094618,True,0.06487660
symmetria/human/inst06_noise0.000,896,17,2.37573462,0.135605,True,0.06487660
symmetria/human/inst06_noise0.000,896,18,2.61013381,0.190454,False,0.06487660
symmetria/human/inst06_noise0.000,896,19,2.75777017,0.280587,False,0.06487660
symmetria/human/inst06_noise0.010,896,0,-0.00000000,2.000000,False,0.06636769
symmetria/human/inst06_noise0.010,896,1,0.06636769,0.206547,False,0.06636769
symmetria/human/inst06_noise0.010,896,2,0.21442611,0.222509,False,0.06636769
symmetria/human/inst06_noise0.010,896,3,0.34544679,0.246381,False,0.06636769
symmetria/human/inst06_noise0.010,896,4,0.49498042,0.166769,True,0.06636769
symmetria/human/inst06_noise0.010,896,5,0.65838149,0.167539,False,0.06636769
symmetria/human/inst06_noise0.010,896,6,0.89005348,0.172918,False,0.06636769
symmetria/human/inst06_noise0.010,896,7,0.94825927,0.132234,True,0.06636769
symmetria/human/inst06_noise0.010,896,8,1.13458700,0.180696,False,0.06636769
symmetria/human/inst06_noise0.010,896,9,1.22381107,0.190218,False,0.06636769
symmetria/human/inst06_noise0.010,896,10,1.41393574,0.447048,False,0.06636769
symmetria/human/inst06_noise0.010,896,11,1.52820191,0.383868,False,0.06636769
symmetria/human/inst06_noise0.010,896,12,1.58506582,0.192489,False,0.06636769
symmetria/human/inst06_noise0.010,896,13,1.83163923,0.078919,True,0.06636769
symmetria/human/inst06_noise0.010,896,14,1.95194371,0.251767,False,0.06636769
symmetria/human/inst06_noise0.010,896,15,1.97250044,0.366565,False,0.06636769
symmetria/human/inst06_noise0.010,896,16,2.30759592,0.061215,True,0.06636769
symmetria/human/inst06_noise0.010,896,17,2.37889187,0.146914,True,0.06636769
symmetria/human/inst06_noise0.010,896,18,2.53776433,0.185659,False,0.06636769
symmetria/human/inst06_noise0.010,896,19,2.67841235,0.115112,True,0.06636769
symmetria/human/inst06_noise0.050,896,0,0.00000000,2.000000,False,0.07047195
symmetria/human/inst06_noise0.050,896,1,0.07047195,0.287325,False,0.07047195
symmetria/human/inst06_noise0.050,896,2,0.23335157,0.248226,False,0.07047195
symmetria/human/inst06_noise0.050,896,3,0.33777287,0.233866,False,0.07047195
symmetria/human/inst06_noise0.050,896,4,0.49786493,0.242218,False,0.07047195
symmetria/human/inst06_noise0.050,896,5,0.66501000,0.161892,True,0.07047195
symmetria/human/inst06_noise0.050,896,6,0.90285182,0.111084,True,0.07047195
symmetria/human/inst06_noise0.050,896,7,0.94323604,0.290944,False,0.07047195
symmetria/human/inst06_noise0.050,896,8,1.17272260,0.131747,True,0.07047195
symmetria/human/inst06_noise0.050,896,9,1.20678714,0.339266,False,0.07047195
symmetria/human/inst06_noise0.050,896,10,1.35393173,0.305509,False,0.07047195
symmetria/human/inst06_noise0.050,896,11,1.49533143,0.260811,False,0.07047195
symmetria/human/inst06_noise0.050,896,12,1.57073084,0.158301,True,0.07047195
symmetria/human/inst06_noise0.050,896,13,1.73891028,0.209211,False,0.07047195
symmetria/human/inst06_noise0.050,896,14,1.93299670,0.344175,False,0.07047195
symmetria/human/inst06_noise0.050,896,15,2.02079482,0.109916,True,0.07047195
symmetria/human/inst06_noise0.050,896,16,2.09953368,0.085280,True,0.07047195
symmetria/human/inst06_noise0.050,896,17,2.30127790,0.218805,False,0.07047195
symmetria/human/inst06_noise0.050,896,18,2.57987099,0.313327,False,0.07047195
symmetria/human/inst06_noise0.050,896,19,2.79512277,0.125043,True,0.07047195
symmetria/human/inst07_noise0.000,896,0,0.00000000,2.000000,False,0.06892982
symmetria/human/inst07_noise0.000,896,1,0.06892982,0.277349,False,0.06892982
symmetria/human/inst07_noise0.000,896,2,0.22029474,0.209326,False,0.06892982
symmetria/human/inst07_noise0.000,896,3,0.32862265,0.162233,True,0.06892982
symmetria/human/inst07_noise0.000,896,4,0.46732762,0.221879,False,0.06892982
symmetria/human/inst07_noise0.000,896,5,0.66245556,0.145924,True,0.06892982
symmetria/human/inst07_noise0.000,896,6,0.78918281,0.081371,True,0.06892982
symmetria/human/inst07_noise0.000,896,7,0.97265309,0.322956,False,0.06892982
symmetria/human/inst07_noise0.000,896,8,1.12075201,0.043818,True,0.06892982
symmetria/human/inst07_noise0.000,896,9,1.34319693,0.192511,False,0.06892982
symmetria/human/inst07_noise0.000,896,10,1.49661016,0.271929,False,0.06892982
symmetria/human/inst07_noise0.000,896,11,1.66436306,0.102505,True,0.06892982
symmetria/human/inst07_noise0.000,896,12,1.73350865,0.270309,False,0.06892982
symmetria/human/inst07_noise0.000,896,13,1.85735376,0.072879,True,0.06892982
symmetria/human/inst07_noise0.000,896,14,2.15498097,0.182824,False,0.06892982
symmetria/human/inst07_noise0.000,896,15,2.17198847,0.108537,True,0.06892982
symmetria/human/inst07_noise0.000,896,16,2.31308523,0.263711,False,0.06892982
symmetria/human/inst07_noise0.000,896,17,2.41553653,0.067436,True,0.06892982
symmetria/human/inst07_noise0.000,896,18,2.53863406,0.145437,True,0.06892982
symmetria/human/inst07_noise0.000,896,19,2.73302420,0.205725,False,0.06892982
symmetria/human/inst07_noise0.010,896,0,-0.00000000,2.000000,False,0.06819715
symmetria/human/inst07_noise0.010,896,1,0.06819715,0.283682,False,0.06819715
symmetria/human/inst07_noise0.010,896,2,0.21611166,0.181106,False,0.06819715
symmetria/human/inst07_noise0.010,896,3,0.33558849,0.149581,True,0.06819715
symmetria/human/inst07_noise0.010,896,4,0.47544775,0.221193,False,0.06819715
symmetria/human/inst07_noise0.010,896,5,0.66316149,0.189813,False,0.06819715
symmetria/human/inst07_noise0.010,896,6,0.80646192,0.063702,True,0.06819715
symmetria/human/inst07_noise0.010,896,7,0.96375566,0.349678,False,0.06819715
symmetria/human/inst07_noise0.010,896,8,1.12928349,0.110690,True,0.06819715
symmetria/human/inst07_noise0.010,896,9,1.34597036,0.157938,True,0.06819715
symmetria/human/inst07_noise0.010,896,10,1.47567954,0.247797,False,0.06819715
symmetria/human/inst07_noise0.010,896,11,1.65347486,0.078136,True,0.06819715
symmetria/human/inst07_noise0.010,896,12,1.74817264,0.244525,False,0.06819715
symmetria/human/inst07_noise0.010,896,13,1.85465417,0.086660,True,0.06819715
symmetria/human/inst07_noise0.010,896,14,2.07270065,0.234124,False,0.06819715
symmetria/human/inst07_noise0.010,896,15,2.16420347,0.119194,True,0.06819715
symmetria/human/inst07_noise0.010,896,16,2.32461188,0.255356,False,0.06819715
symmetria/human/inst07_noise0.010,896,17,2.41099475,0.073210,True,0.06819715
symmetria/human/inst07_noise0.010,896,18,2.55976345,0.197602,False,0.06819715
symmetria/human/inst07_noise0.010,896,19,2.76759581,0.198622,False,0.06819715
symmetria/human/inst07_noise0.050,896,0,-0.00000000,2.000000,False,0.07478685
symmetria/human/inst07_noise0.050,896,1,0.07478685,0.202891,False,0.07478685
symmetria/human/inst07_noise0.050,896,2,0.23802857,0.332534,False,0.07478685
symmetria/human/inst07_noise0.050,896,3,0.32682880,0.175488,False,0.07478685
symmetria/human/inst07_noise0.050,896,4,0.47424057,0.295745,False,0.07478685
symmetria/human/inst07_noise0.050,896,5,0.69022761,0.164123,True,0.07478685
symmetria/human/inst07_noise0.050,896,6,0.82319575,0.079886,True,0.07478685
symmetria/human/inst07_noise0.050,896,7,0.97978280,0.385792,False,0.07478685
symmetria/human/inst07_noise0.050,896,8,1.12630641,0.111224,True,0.07478685
symmetria/human/inst07_noise0.050,896,9,1.41084565,0.369362,False,0.07478685
symmetria/human/inst07_noise0.050,896,10,1.47683045,0.074970,True,0.07478685
symmetria/human/inst07_noise0.050,896,11,1.69657898,0.569098,False,0.07478685
symmetria/human/inst07_noise0.050,896,12,1.73744318,0.131401,True,0.07478685
symmetria/human/inst07_noise0.050,896,13,1.96103572,0.071011,True,0.07478685
symmetria/human/inst07_noise0.050,896,14,2.00484323,0.240086,False,0.07478685
symmetria/human/inst07_noise0.050,896,15,2.18939001,0.170101,False,0.07478685
symmetria/human/inst07_noise0.050,896,16,2.38656283,0.291930,False,0.07478685
symmetria/human/inst07_noise0.050,896,17,2.55799966,0.087489,True,0.07478685
symmetria/human/inst07_noise0.050,896,18,2.59558027,0.165152,True,0.07478685
symmetria/human/inst07_noise0.050,896,19,2.77048789,0.143383,True,0.07478685
symmetria/human/inst08_noise0.000,896,0,0.00000000,2.000000,False,0.06419554
symmetria/human/inst08_noise0.000,896,1,0.06419554,0.229390,False,0.06419554
symmetria/human/inst08_noise0.000,896,2,0.21462952,0.126240,True,0.06419554
symmetria/human/inst08_noise0.000,896,3,0.32461163,0.129643,True,0.06419554
symmetria/human/inst08_noise0.000,896,4,0.44470926,0.208205,False,0.06419554
symmetria/human/inst08_noise0.000,896,5,0.68974469,0.175258,False,0.06419554
symmetria/human/inst08_noise0.000,896,6,0.83618842,0.091636,True,0.06419554
symmetria/human/inst08_noise0.000,896,7,0.99180873,0.281840,False,0.06419554
symmetria/human/inst08_noise0.000,896,8,1.20518294,0.154505,True,0.06419554
symmetria/human/inst08_noise0.000,896,9,1.24465489,0.313327,False,0.06419554
symmetria/human/inst08_noise0.000,896,10,1.33386260,0.046181,True,0.06419554
symmetria/human/inst08_noise0.000,896,11,1.52251165,0.403095,False,0.06419554
symmetria/human/inst08_noise0.000,896,12,1.59610180,0.131562,True,0.06419554
symmetria/human/inst08_noise0.000,896,13,1.73244560,0.088083,True,0.06419554
symmetria/human/inst08_noise0.000,896,14,1.86378594,0.155029,True,0.06419554
symmetria/human/inst08_noise0.000,896,15,2.03938933,0.176562,False,0.06419554
symmetria/human/inst08_noise0.000,896,16,2.12186594,0.265426,False,0.06419554
symmetria/human/inst08_noise0.000,896,17,2.21683508,0.105081,True,0.06419554
symmetria/human/inst08_noise0.000,896,18,2.41718218,0.123657,True,0.06419554
symmetria/human/inst08_noise0.000,896,19,2.52883148,0.185808,False,0.06419554
symmetria/human/inst08_noise0.010,896,0,-0.00000000,2.000000,False,0.06457702
symmetria/human/inst08_noise0.010,896,1,0.06457702,0.250650,False,0.06457702
symmetria/human/inst08_noise0.010,896,2,0.22118142,0.117395,True,0.06457702
symmetria/human/inst08_noise0.010,896,3,0.32698264,0.194866,False,0.06457702
symmetria/human/inst08_noise0.010,896,4,0.44672863,0.207894,False,0.06457702
symmetria/human/inst08_noise0.010,896,5,0.69710840,0.098318,True,0.06457702
symmetria/human/inst08_noise0.010,896,6,0.83440521,0.122838,True,0.06457702
symmetria/human/inst08_noise0.010,896,7,0.99152308,0.193590,False,0.06457702
symmetria/human/inst08_noise0.010,896,8,1.22207152,0.149699,True,0.06457702
symmetria/human/inst08_noise0.010,896,9,1.26119792,0.179643,False,0.06457702
symmetria/human/inst08_noise0.010,896,10,1.34650256,0.099404,True,0.06457702
symmetria/human/inst08_noise0.010,896,11,1.53591836,0.313615,False,0.06457702
symmetria/human/inst08_noise0.010,896,12,1.61286836,0.079633,True,0.06457702
symmetria/human/inst08_noise0.010,896,13,1.73855509,0.149142,True,0.06457702
symmetria/human/inst08_noise0.010,896,14,1.87330218,0.200420,False,0.06457702
symmetria/human/inst08_noise0.010,896,15,2.00994899,0.145057,True,0.06457702
symmetria/human/inst08_noise0.010,896,16,2.17444279,0.159022,True,0.06457702
symmetria/human/inst08_noise0.010,896,17,2.24940513,0.112076,True,0.06457702
symmetria/human/inst08_noise0.010,896,18,2.41554419,0.098491,True,0.06457702
symmetria/human/inst08_noise0.010,896,19,2.57838530,0.127183,True,0.06457702
symmetria/human/inst08_noise0.050,896,0,0.00000000,2.000000,False,0.07150071
symmetria/human/inst08_noise0.050,896,1,0.07150071,0.207907,False,0.07150071
symmetria/human/inst08_noise0.050,896,2,0.23305686,0.177123,False,0.07150071
symmetria/human/inst08_noise0.050,896,3,0.38528481,0.084463,True,0.07150071
symmetria/human/inst08_noise0.050,896,4,0.49456057,0.174144,False,0.07150071
symmetria/human/inst08_noise0.050,896,5,0.75919712,0.237305,False,0.07150071
symmetria/human/inst08_noise0.050,896,6,0.91482722,0.068942,True,0.07150071
symmetria/human/inst08_noise0.050,896,7,1.08377390,0.214641,False,0.07150071
symmetria/human/inst08_noise0.050,896,8,1.30672085,0.074583,True,0.07150071
symmetria/human/inst08_noise0.050,896,9,1.38580803,0.336691,False,0.07150071
symmetria/human/inst08_noise0.050,896,10,1.44704338,0.168048,False,0.07150071
symmetria/human/inst08_noise0.050,896,11,1.59542761,0.275227,False,0.07150071
symmetria/human/inst08_noise0.050,896,12,1.78217296,0.107520,True,0.07150071
symmetria/human/inst08_noise0.050,896,13,1.82079660,0.071122,True,0.07150071
symmetria/human/inst08_noise0.050,896,14,1.90376621,0.245833,False,0.07150071
symmetria/human/inst08_noise0.050,896,15,2.09424653,0.068940,True,0.07150071
symmetria/human/inst08_noise0.050,896,16,2.30075795,0.150298,True,0.07150071
symmetria/human/inst08_noise0.050,896,17,2.39337897,0.089870,True,0.07150071
symmetria/human/inst08_noise0.050,896,18,2.62310359,0.117932,True,0.07150071
symmetria/human/inst08_noise0.050,896,19,2.75012618,0.159425,True,0.07150071
symmetria/human/inst09_noise0.000,896,0,0.00000000,2.000000,False,0.06391172
symmetria/human/inst09_noise0.000,896,1,0.06391172,0.101081,True,0.06391172
symmetria/human/inst09_noise0.000,896,2,0.22666840,0.165732,True,0.06391172
symmetria/human/inst09_noise0.000,896,3,0.33466693,0.086446,True,0.06391172
symmetria/human/inst09_noise0.000,896,4,0.50080896,0.272870,False,0.06391172
symmetria/human/inst09_noise0.000,896,5,0.64807962,0.157168,True,0.06391172
symmetria/human/inst09_noise0.000,896,6,0.83973796,0.176608,False,0.06391172
symmetria/human/inst09_noise0.000,896,7,0.94285967,0.183805,False,0.06391172
symmetria/human/inst09_noise0.000,896,8,1.19395133,0.181851,False,0.06391172
symmetria/human/inst09_noise0.000,896,9,1.30409426,0.164003,True,0.06391172
symmetria/human/inst09_noise0.000,896,10,1.36682779,0.108351,True,0.06391172
symmetria/human/inst09_noise0.000,896,11,1.48651057,0.087225,True,0.06391172
symmetria/human/inst09_noise0.000,896,12,1.52430495,0.202930,False,0.06391172
symmetria/human/inst09_noise0.000,896,13,1.60422583,0.146565,True,0.06391172
symmetria/human/inst09_noise0.000,896,14,1.98735036,0.339875,False,0.06391172
symmetria/human/inst09_noise0.000,896,15,1.99662941,0.140646,True,0.06391172
symmetria/human/inst09_noise0.000,896,16,2.16023352,0.230382,False,0.06391172
symmetria/human/inst09_noise0.000,896,17,2.37447446,0.157957,True,0.06391172
symmetria/human/inst09_noise0.000,896,18,2.43457989,0.169533,False,0.06391172
symmetria/human/inst09_noise0.000,896,19,2.50131025,0.123329,True,0.06391172
symmetria/human/inst09_noise0.010,896,0,-0.00000000,2.000000,False,0.06104854
symmetria/human/inst09_noise0.010,896,1,0.06104854,0.112997,True,0.06104854
symmetria/human/inst09_noise0.010,896,2,0.21652996,0.175615,False,0.06104854
symmetria/human/inst09_noise0.010,896,3,0.32450534,0.084061,True,0.06104854
symmetria/human/inst09_noise0.010,896,4,0.47998728,0.275259,False,0.06104854
symmetria/human/inst09_noise0.010,896,5,0.63419194,0.169651,False,0.06104854
symmetria/human/inst09_noise0.010,896,6,0.81133408,0.131488,True,0.06104854
symmetria/human/inst09_noise0.010,896,7,0.92034631,0.188151,False,0.06104854
symmetria/human/inst09_noise0.010,896,8,1.19043468,0.182740,False,0.06104854
symmetria/human/inst09_noise0.010,896,9,1.25162294,0.220220,False,0.06104854
symmetria/human/inst09_noise0.010,896,10,1.35237299,0.054287,True,0.06104854
symmetria/human/inst09_noise0.010,896,11,1.45244692,0.122535,True,0.06104854
symmetria/human/inst09_noise0.010,896,12,1.48161116,0.279544,False,0.06104854
symmetria/human/inst09_noise0.010,896,13,1.58181303,0.292840,False,0.06104854
symmetria/human/inst09_noise0.010,896,14,1.90806081,0.186997,False,0.06104854
symmetria/human/inst09_noise0.010,896,15,1.95585593,0.120551,True,0.06104854
